UNIT,AC-YEAR,YEAR,MONTH,YM,DEP,STORE,BRAND,SEASON,TYPE,QUALITY,SALES(K),COST(K),PRICE(K),MARGIN(K),ORIGEN,Latitude,Longitude
PLUS,2008年,2009年,1月,1月-09,PLUS一區,台北101-CF,19-CF-Catimini,08春夏,2-配飾類,15,4.405,2.34412,6.45,2.06088,G01-2 國外採購,25.0357054,121.5641155
PLUS,2008年,2009年,1月,1月-09,PLUS一區,台北101-CF,19-CF-Catimini,08秋冬,0-外出服,231,509.42,233.49187,805.6,275.92813,G01-2 國外採購,25.0357054,121.5641155
PLUS,2008年,2009年,1月,1月-09,PLUS一區,台北101-CF,19-CF-Catimini,08秋冬,2-配飾類,54,51.585,29.38042,80.15,22.20458,G01-2 國外採購,25.0357054,121.5641155
PLUS,2008年,2009年,1月,1月-09,PLUS一區,台北101-CF,19-CF-Catimini,常年性,9-雜項類,64,0,0,0,0,G01-1 國內採購,25.0357054,121.5641155
PLUS,2008年,2009年,1月,1月-09,PLUS一區,台北101-CF,99-OR-Others,常年性,9-雜項類,1,0.04,0,0,0.04,G02-2 國外生產,25.0357054,121.5641155
PLUS,2008年,2009年,1月,1月-09,PLUS一區,統一阪急-PLUS,03-PC-Petit Chou,05秋,1-內著類,30,7.35,7.14426,35.3,0.20574,G02-1 國內生產,25.0408461,121.5653964
PLUS,2008年,2009年,1月,1月-09,PLUS一區,統一阪急-PLUS,03-PC-Petit Chou,05秋冬,0-外出服,3,2.132,1.01115,5.94,1.12085,G02-1 國內生產,25.0408461,121.5653964
PLUS,2008年,2009年,1月,1月-09,PLUS一區,統一阪急-PLUS,03-PC-Petit Chou,06春夏,5-寢具類,1,0.488,0.44635,1.2,0.04165,G01-1 國內採購,25.0408461,121.5653964
PLUS,2008年,2009年,1月,1月-09,PLUS一區,統一阪急-PLUS,03-PC-Petit Chou,06秋,1-內著類,9,4.3,1.26102,4.73,3.03898,G02-1 國內生產,25.0408461,121.5653964
PLUS,2008年,2009年,1月,1月-09,PLUS一區,統一阪急-PLUS,03-PC-Petit Chou,06秋冬,0-外出服,8,7.648,8.88798,29.7,-1.23998,G02-1 國內生產,25.0408461,121.5653964
PLUS,2008年,2009年,1月,1月-09,PLUS一區,統一阪急-PLUS,03-PC-Petit Chou,06秋冬,2-配飾類,2,0.634,0.23,1.1,0.404,G01-1 國內採購,25.0408461,121.5653964
PLUS,2008年,2009年,1月,1月-09,PLUS一區,統一阪急-PLUS,03-PC-Petit Chou,06秋冬,2-配飾類,2,1.8,0.83328,3.6,0.96672,G01-2 國外採購,25.0408461,121.5653964
PLUS,2008年,2009年,1月,1月-09,PLUS一區,統一阪急-PLUS,03-PC-Petit Chou,06秋冬,2-配飾類,2,0.594,0.13483,0.66,0.45917,G02-1 國內生產,25.0408461,121.5653964
PLUS,2008年,2009年,1月,1月-09,PLUS一區,統一阪急-PLUS,03-PC-Petit Chou,07春秋,1-內著類,5,3.027,0.941504364,3.21,2.085496,G02-1 國內生產,25.0408461,121.5653964
PLUS,2008年,2009年,1月,1月-09,PLUS一區,統一阪急-PLUS,03-PC-Petit Chou,08春秋,1-內著類,2,1.242,0.4594346,1.38,0.782565,G02-1 國內生產,25.0408461,121.5653964
PLUS,2008年,2009年,1月,1月-09,PLUS一區,統一阪急-PLUS,03-PC-Petit Chou,08春夏,2-配飾類,1,0.351,0.1007857,0.39,0.250214,G02-1 國內生產,25.0408461,121.5653964
PLUS,2008年,2009年,1月,1月-09,PLUS一區,統一阪急-PLUS,03-PC-Petit Chou,08秋冬,0-外出服,9,16.12,9.9575739,25.8,6.162426,G02-1 國內生產,25.0408461,121.5653964
PLUS,2008年,2009年,1月,1月-09,PLUS一區,統一阪急-PLUS,03-PC-Petit Chou,08秋冬,2-配飾類,3,1.72,0.545,2.54,1.175,G01-1 國內採購,25.0408461,121.5653964
PLUS,2008年,2009年,1月,1月-09,PLUS一區,統一阪急-PLUS,03-PC-Petit Chou,常年性,0-外出服,1,1.022,0.65225,2.69,0.36975,G02-1 國內生產,25.0408461,121.5653964
PLUS,2008年,2009年,1月,1月-09,PLUS一區,統一阪急-PLUS,03-PC-Petit Chou,常年性,9-雜項類,3,0,0,0,0,G01-1 國內採購,25.0408461,121.5653964
PLUS,2008年,2009年,1月,1月-09,PLUS一區,統一阪急-PLUS,18-CL-Chocolat,07春夏,2-配飾類,1,1.98,0.86,2.2,1.12,G01-2 國外採購,25.0408461,121.5653964
PLUS,2008年,2009年,1月,1月-09,PLUS一區,統一阪急-PLUS,18-CL-Chocolat,07秋冬,2-配飾類,4,8.22,3.78939,9,4.43061,G01-2 國外採購,25.0408461,121.5653964
PLUS,2008年,2009年,1月,1月-09,PLUS一區,統一阪急-PLUS,19-CF-Catimini,06秋冬,0-外出服,168,174.657,138.43801,511.6,36.21899,G01-2 國外採購,25.0408461,121.5653964
PLUS,2008年,2009年,1月,1月-09,PLUS一區,統一阪急-PLUS,19-CF-Catimini,06秋冬,2-配飾類,12,3.125,2.41,6.25,0.715,G01-2 國外採購,25.0408461,121.5653964
PLUS,2008年,2009年,1月,1月-09,PLUS一區,統一阪急-PLUS,19-CF-Catimini,07春夏,2-配飾類,2,1,0.76,2,0.24,G01-2 國外採購,25.0408461,121.5653964
PLUS,2008年,2009年,1月,1月-09,PLUS一區,統一阪急-PLUS,19-CF-Catimini,07秋冬,0-外出服,35,56.385,37.25446,121.9,19.13054,G01-2 國外採購,25.0408461,121.5653964
PLUS,2008年,2009年,1月,1月-09,PLUS一區,統一阪急-PLUS,19-CF-Catimini,07秋冬,2-配飾類,6,5.25,3.80532,10.5,1.44468,G01-2 國外採購,25.0408461,121.5653964
PLUS,2008年,2009年,1月,1月-09,PLUS一區,統一阪急-PLUS,19-CF-Catimini,08春夏,2-配飾類,1,0.44,0.22619,0.55,0.21381,G01-2 國外採購,25.0408461,121.5653964
PLUS,2008年,2009年,1月,1月-09,PLUS一區,統一阪急-PLUS,19-CF-Catimini,08秋冬,0-外出服,36,82.572,37.27768,127.3,45.29432,G01-2 國外採購,25.0408461,121.5653964
PLUS,2008年,2009年,1月,1月-09,PLUS一區,統一阪急-PLUS,19-CF-Catimini,08秋冬,2-配飾類,11,9.76,4.653,13.4,5.107,G01-2 國外採購,25.0408461,121.5653964
PLUS,2008年,2009年,1月,1月-09,PLUS一區,統一阪急-PLUS,19-CF-Catimini,常年性,9-雜項類,32,0,0,0,0,G01-1 國內採購,25.0408461,121.5653964
PLUS,2008年,2009年,1月,1月-09,PLUS一區,統一阪急-PLUS,21-ST-Simonetta ,08春夏,0-外出服,0,0,0.05875,0,-0.05875,G01-2 國外採購,25.0408461,121.5653964
PLUS,2008年,2009年,1月,1月-09,PLUS一區,統一阪急-PLUS,27-CB-Combi ,常年性,5-寢具類,1,4.482,2.60857,4.98,1.87343,G01-1 國內採購,25.0408461,121.5653964
PLUS,2008年,2009年,1月,1月-09,PLUS一區,統一阪急-PLUS,97-LS-Other baby accessar,常年性,4-用品類,14,52.216,28.52733264,58.48,23.688667,G01-1 國內採購,25.0408461,121.5653964
PLUS,2008年,2009年,1月,1月-09,PLUS一區,統一阪急-PLUS,97-LS-Other baby accessar,常年性,4-用品類,34,43.494,21.36595566,49.71,22.128044,G01-2 國外採購,25.0408461,121.5653964
PLUS,2008年,2009年,1月,1月-09,PLUS一區,統一阪急-PLUS,97-LS-Other baby accessar,常年性,5-寢具類,2,4.725,2.992307692,5.5,1.732692,G01-1 國內採購,25.0408461,121.5653964
PLUS,2008年,2009年,1月,1月-09,PLUS一區,統一阪急-PLUS,99-OR-Others,常年性,9-雜項類,2,4,0,0,4,G02-2 國外生產,25.0408461,121.5653964
PLUS,2008年,2009年,1月,1月-09,PLUS一區,高島屋-PLUS,03-PC-Petit Chou,05秋,1-內著類,394,97.046,86.45257,429.64,10.59343,G02-1 國內生產,25.1118264,121.5315215
PLUS,2008年,2009年,1月,1月-09,PLUS一區,高島屋-PLUS,03-PC-Petit Chou,05秋冬,2-配飾類,3,0.375,0.07884,0.75,0.29616,G02-1 國內生產,25.1118264,121.5315215
PLUS,2008年,2009年,1月,1月-09,PLUS一區,高島屋-PLUS,03-PC-Petit Chou,05夏,1-內著類,2,0.59,0,1.88,0.59,G02-1 國內生產,25.1118264,121.5315215
PLUS,2008年,2009年,1月,1月-09,PLUS一區,高島屋-PLUS,03-PC-Petit Chou,06夏,1-內著類,8,2.36,1.03367,5.98,1.32633,G02-1 國內生產,25.1118264,121.5315215
PLUS,2008年,2009年,1月,1月-09,PLUS一區,高島屋-PLUS,03-PC-Petit Chou,常年性,9-雜項類,5,0,0,0,0,G01-1 國內採購,25.1118264,121.5315215
PLUS,2008年,2009年,1月,1月-09,PLUS一區,高島屋-PLUS,18-CL-Chocolat,06春夏,2-配飾類,5,1.75,1.8606,3.5,-0.1106,G01-2 國外採購,25.1118264,121.5315215
PLUS,2008年,2009年,1月,1月-09,PLUS一區,高島屋-PLUS,18-CL-Chocolat,06秋冬,0-外出服,47,92.789,101.71264,262.9,-8.92364,G01-2 國外採購,25.1118264,121.5315215
PLUS,2008年,2009年,1月,1月-09,PLUS一區,高島屋-PLUS,18-CL-Chocolat,06秋冬,2-配飾類,15,7.55,7.11361,15.1,0.43639,G01-2 國外採購,25.1118264,121.5315215
PLUS,2008年,2009年,1月,1月-09,PLUS一區,高島屋-PLUS,18-CL-Chocolat,07春夏,2-配飾類,4,5,2.7784,6.8,2.2216,G01-2 國外採購,25.1118264,121.5315215
PLUS,2008年,2009年,1月,1月-09,PLUS一區,高島屋-PLUS,18-CL-Chocolat,07秋冬,2-配飾類,5,7.28,3.08439,7.8,4.19561,G01-2 國外採購,25.1118264,121.5315215
PLUS,2008年,2009年,1月,1月-09,PLUS一區,高島屋-PLUS,19-CF-Catimini,06春夏,2-配飾類,3,0.65,0.48768,1.35,0.16232,G01-2 國外採購,25.1118264,121.5315215
PLUS,2008年,2009年,1月,1月-09,PLUS一區,高島屋-PLUS,19-CF-Catimini,06秋冬,2-配飾類,21,6.425,4.59067,12.65,1.83433,G01-2 國外採購,25.1118264,121.5315215
PLUS,2008年,2009年,1月,1月-09,PLUS一區,高島屋-PLUS,19-CF-Catimini,07春夏,2-配飾類,6,1.255,0.96,2.45,0.295,G01-2 國外採購,25.1118264,121.5315215
PLUS,2008年,2009年,1月,1月-09,PLUS一區,高島屋-PLUS,19-CF-Catimini,07秋冬,0-外出服,4,10.2,5.97095,19.4,4.22905,G01-2 國外採購,25.1118264,121.5315215
PLUS,2008年,2009年,1月,1月-09,PLUS一區,高島屋-PLUS,19-CF-Catimini,07秋冬,2-配飾類,2,0.4,0.43312,1.1,-0.03312,G01-2 國外採購,25.1118264,121.5315215
PLUS,2008年,2009年,1月,1月-09,PLUS一區,高島屋-PLUS,19-CF-Catimini,08秋冬,0-外出服,129,292.108,134.69583,459.4,157.41217,G01-2 國外採購,25.1118264,121.5315215
PLUS,2008年,2009年,1月,1月-09,PLUS一區,高島屋-PLUS,19-CF-Catimini,08秋冬,2-配飾類,39,43.45,21.43563,57.95,22.01437,G01-2 國外採購,25.1118264,121.5315215
PLUS,2008年,2009年,1月,1月-09,PLUS一區,高島屋-PLUS,19-CF-Catimini,常年性,9-雜項類,42,0,0,0,0,G01-1 國內採購,25.1118264,121.5315215
PLUS,2008年,2009年,1月,1月-09,PLUS一區,高島屋-PLUS,20-GF-il gufo ,07秋冬,0-外出服,4,12.9,8.55,21.5,4.35,G01-2 國外採購,25.1118264,121.5315215
PLUS,2008年,2009年,1月,1月-09,PLUS一區,高島屋-PLUS,20-GF-il gufo ,08秋冬,0-外出服,14,33,20.94,52.8,12.06,G01-2 國外採購,25.1118264,121.5315215
PLUS,2008年,2009年,1月,1月-09,PLUS一區,高島屋-PLUS,21-ST-Simonetta ,07秋冬,0-外出服,3,17.94,11.02501,29.9,6.91499,G01-2 國外採購,25.1118264,121.5315215
PLUS,2008年,2009年,1月,1月-09,PLUS一區,高島屋-PLUS,21-ST-Simonetta ,08秋冬,0-外出服,3,24.52,14.88,39,9.64,G01-2 國外採購,25.1118264,121.5315215
PLUS,2008年,2009年,1月,1月-09,PLUS一區,高島屋-PLUS,21-ST-Simonetta ,08秋冬,2-配飾類,1,3.84,2.31,4.8,1.53,G01-2 國外採購,25.1118264,121.5315215
PLUS,2008年,2009年,1月,1月-09,PLUS一區,高島屋-PLUS,64-AN-Armani Junior,08秋冬,0-外出服,9,26.216,16.30728,41,9.90872,G01-2 國外採購,25.1118264,121.5315215
PLUS,2008年,2009年,1月,1月-09,PLUS一區,高島屋-PLUS,97-LS-Other baby accessar,常年性,4-用品類,75,72.27,31.93287954,77.77,40.33712,G01-2 國外採購,25.1118264,121.5315215
PLUS,2008年,2009年,1月,1月-09,PLUS一區,漢神巨蛋--CF,19-CF-Catimini,05秋冬,0-外出服,1,1.25,0,0,1.25,G01-2 國外採購,22.6699973,120.302775
PLUS,2008年,2009年,1月,1月-09,PLUS一區,漢神巨蛋--CF,19-CF-Catimini,06秋冬,0-外出服,1,0.5,0,0,0.5,G01-2 國外採購,22.6699973,120.302775
PLUS,2008年,2009年,1月,1月-09,PLUS一區,漢神巨蛋--CF,19-CF-Catimini,07秋冬,0-外出服,155,206.994,148.97848,494.5,58.01552,G01-2 國外採購,22.6699973,120.302775
PLUS,2008年,2009年,1月,1月-09,PLUS一區,漢神巨蛋--CF,19-CF-Catimini,07秋冬,2-配飾類,8,5.325,3.85031,10.65,1.47469,G01-2 國外採購,22.6699973,120.302775
PLUS,2008年,2009年,1月,1月-09,PLUS一區,漢神巨蛋--CF,19-CF-Catimini,08秋冬,0-外出服,123,268.284,126.79854,433.9,141.48546,G01-2 國外採購,22.6699973,120.302775
PLUS,2008年,2009年,1月,1月-09,PLUS一區,漢神巨蛋--CF,19-CF-Catimini,08秋冬,2-配飾類,24,20.9,12.01824,32.1,8.88176,G01-2 國外採購,22.6699973,120.302775
PLUS,2008年,2009年,1月,1月-09,PLUS一區,漢神巨蛋--CF,19-CF-Catimini,常年性,9-雜項類,142,0,0,0,0,G01-1 國內採購,22.6699973,120.302775
PLUS,2008年,2009年,1月,1月-09,PLUS一區,板橋遠東-CF,19-CF-Catimini,06春夏,2-配飾類,3,0.609,0.48874,1.35,0.12026,G01-2 國外採購,25.0419689,121.5449021
PLUS,2008年,2009年,1月,1月-09,PLUS一區,板橋遠東-CF,19-CF-Catimini,06秋冬,2-配飾類,1,0,0.17732,0.45,-0.17732,G01-2 國外採購,25.0419689,121.5449021
PLUS,2008年,2009年,1月,1月-09,PLUS一區,板橋遠東-CF,19-CF-Catimini,07春夏,2-配飾類,3,0.698,0.54,1.35,0.158,G01-2 國外採購,25.0419689,121.5449021
PLUS,2008年,2009年,1月,1月-09,PLUS一區,板橋遠東-CF,19-CF-Catimini,07秋冬,0-外出服,80,133.705,89.64863,299,44.05637,G01-2 國外採購,25.0419689,121.5449021
PLUS,2008年,2009年,1月,1月-09,PLUS一區,板橋遠東-CF,19-CF-Catimini,07秋冬,2-配飾類,8,5.128,3.81093,10.65,1.31707,G01-2 國外採購,25.0419689,121.5449021
PLUS,2008年,2009年,1月,1月-09,PLUS一區,板橋遠東-CF,19-CF-Catimini,08秋冬,0-外出服,178,435.17,202.53364,694.3,232.63636,G01-2 國外採購,25.0419689,121.5449021
PLUS,2008年,2009年,1月,1月-09,PLUS一區,板橋遠東-CF,19-CF-Catimini,08秋冬,2-配飾類,35,30.55,16.77021,46.95,13.77979,G01-2 國外採購,25.0419689,121.5449021
PLUS,2008年,2009年,1月,1月-09,PLUS一區,板橋遠東-CF,19-CF-Catimini,常年性,9-雜項類,1273,0,0,0,0,G01-1 國內採購,25.0419689,121.5449021
PLUS,2008年,2009年,1月,1月-09,PLUS一區,京華城-PLUS,03-PC-Petit Chou,05春秋,1-內著類,1,0.477,0,1.59,0.477,G02-1 國內生產,25.0483545,121.5623004
PLUS,2008年,2009年,1月,1月-09,PLUS一區,京華城-PLUS,03-PC-Petit Chou,05秋,1-內著類,200,52.759,37.71857,194.62,15.04043,G02-1 國內生產,25.0483545,121.5623004
PLUS,2008年,2009年,1月,1月-09,PLUS一區,京華城-PLUS,03-PC-Petit Chou,05秋冬,0-外出服,14,7.5,4.58,29.12,2.92,G01-1 國內採購,25.0483545,121.5623004
PLUS,2008年,2009年,1月,1月-09,PLUS一區,京華城-PLUS,03-PC-Petit Chou,05秋冬,0-外出服,-1,-1,-0.82752,-2.98,-0.17248,G02-1 國內生產,25.0483545,121.5623004
PLUS,2008年,2009年,1月,1月-09,PLUS一區,京華城-PLUS,03-PC-Petit Chou,05秋冬,2-配飾類,4,0.3,0.10512,1,0.19488,G02-1 國內生產,25.0483545,121.5623004
PLUS,2008年,2009年,1月,1月-09,PLUS一區,京華城-PLUS,03-PC-Petit Chou,05夏,1-內著類,22,6.288,0,21.68,6.288,G02-1 國內生產,25.0483545,121.5623004
PLUS,2008年,2009年,1月,1月-09,PLUS一區,京華城-PLUS,03-PC-Petit Chou,06春秋,1-內著類,34,6.762,5.44216,20.06,1.31984,G02-1 國內生產,25.0483545,121.5623004
PLUS,2008年,2009年,1月,1月-09,PLUS一區,京華城-PLUS,03-PC-Petit Chou,06春夏,0-外出服,1,0.69,0.70663,2.3,-0.01663,G02-1 國內生產,25.0483545,121.5623004
PLUS,2008年,2009年,1月,1月-09,PLUS一區,京華城-PLUS,03-PC-Petit Chou,06春夏,2-配飾類,5,0.525,0.31,1.05,0.215,G01-1 國內採購,25.0483545,121.5623004
PLUS,2008年,2009年,1月,1月-09,PLUS一區,京華城-PLUS,03-PC-Petit Chou,06春夏,2-配飾類,10,0,0.5897,1.8,-0.5897,G02-1 國內生產,25.0483545,121.5623004
PLUS,2008年,2009年,1月,1月-09,PLUS一區,京華城-PLUS,03-PC-Petit Chou,06秋,1-內著類,18,8.497,2.50518,9.24,5.99182,G02-1 國內生產,25.0483545,121.5623004
PLUS,2008年,2009年,1月,1月-09,PLUS一區,京華城-PLUS,03-PC-Petit Chou,06秋冬,0-外出服,1,1,0.435,2.6,0.565,G01-1 國內採購,25.0483545,121.5623004
PLUS,2008年,2009年,1月,1月-09,PLUS一區,京華城-PLUS,03-PC-Petit Chou,06秋冬,0-外出服,4,4.05,5.34896,21.4,-1.29896,G02-1 國內生產,25.0483545,121.5623004
PLUS,2008年,2009年,1月,1月-09,PLUS一區,京華城-PLUS,03-PC-Petit Chou,06秋冬,2-配飾類,12,1.459,0.825,2.75,0.634,G01-1 國內採購,25.0483545,121.5623004
PLUS,2008年,2009年,1月,1月-09,PLUS一區,京華城-PLUS,03-PC-Petit Chou,06秋冬,2-配飾類,5,1.886,0.411,1.99,1.475,G02-1 國內生產,25.0483545,121.5623004
PLUS,2008年,2009年,1月,1月-09,PLUS一區,京華城-PLUS,03-PC-Petit Chou,06秋冬,3-鞋類,1,1.95,1.51966,3.9,0.43034,G01-2 國外採購,25.0483545,121.5623004
PLUS,2008年,2009年,1月,1月-09,PLUS一區,京華城-PLUS,03-PC-Petit Chou,06夏,1-內著類,16,2.67,1.84872,8.9,0.82128,G02-1 國內生產,25.0483545,121.5623004
PLUS,2008年,2009年,1月,1月-09,PLUS一區,京華城-PLUS,03-PC-Petit Chou,07秋冬,0-外出服,43,62.441,38.8100246,138.2,23.630975,G02-1 國內生產,25.0483545,121.5623004
PLUS,2008年,2009年,1月,1月-09,PLUS一區,京華城-PLUS,03-PC-Petit Chou,07秋冬,2-配飾類,11,4.34,2.228,8.68,2.112,G01-1 國內採購,25.0483545,121.5623004
PLUS,2008年,2009年,1月,1月-09,PLUS一區,京華城-PLUS,03-PC-Petit Chou,07秋冬,2-配飾類,1,0.99,0.3283275,0.99,0.661673,G02-1 國內生產,25.0483545,121.5623004
PLUS,2008年,2009年,1月,1月-09,PLUS一區,京華城-PLUS,03-PC-Petit Chou,08春夏,2-配飾類,2,0.304,0.18,0.38,0.124,G01-1 國內採購,25.0483545,121.5623004
PLUS,2008年,2009年,1月,1月-09,PLUS一區,京華城-PLUS,03-PC-Petit Chou,常年性,0-外出服,14,15.895,6.89,34.5,9.005,G01-1 國內採購,25.0483545,121.5623004
PLUS,2008年,2009年,1月,1月-09,PLUS一區,京華城-PLUS,03-PC-Petit Chou,常年性,0-外出服,1,1,1.14925,3.6,-0.14925,G02-1 國內生產,25.0483545,121.5623004
PLUS,2008年,2009年,1月,1月-09,PLUS一區,京華城-PLUS,03-PC-Petit Chou,常年性,1-內著類,22,5.461,2.51943,18.45,2.94157,G02-1 國內生產,25.0483545,121.5623004
PLUS,2008年,2009年,1月,1月-09,PLUS一區,京華城-PLUS,03-PC-Petit Chou,常年性,2-配飾類,5,1.872,0.4,1.95,1.472,G01-1 國內採購,25.0483545,121.5623004
PLUS,2008年,2009年,1月,1月-09,PLUS一區,京華城-PLUS,03-PC-Petit Chou,常年性,2-配飾類,10,0.18,0.481895,1.8,-0.301895,G02-1 國內生產,25.0483545,121.5623004
PLUS,2008年,2009年,1月,1月-09,PLUS一區,京華城-PLUS,03-PC-Petit Chou,常年性,9-雜項類,2831,0,0,0,0,G01-1 國內採購,25.0483545,121.5623004
PLUS,2008年,2009年,1月,1月-09,PLUS一區,京華城-PLUS,18-CL-Chocolat,06秋冬,0-外出服,4,6.648,0,0,6.648,G01-2 國外採購,25.0483545,121.5623004
PLUS,2008年,2009年,1月,1月-09,PLUS一區,京華城-PLUS,18-CL-Chocolat,06秋冬,2-配飾類,3,1.95,1.7711,3.9,0.1789,G01-2 國外採購,25.0483545,121.5623004
PLUS,2008年,2009年,1月,1月-09,PLUS一區,京華城-PLUS,18-CL-Chocolat,07秋冬,0-外出服,15,34.36,28.89063,74.5,5.46937,G01-2 國外採購,25.0483545,121.5623004
PLUS,2008年,2009年,1月,1月-09,PLUS一區,京華城-PLUS,18-CL-Chocolat,07秋冬,2-配飾類,10,15.99,8.76815,20.3,7.22185,G01-2 國外採購,25.0483545,121.5623004
PLUS,2008年,2009年,1月,1月-09,PLUS一區,京華城-PLUS,19-CF-Catimini,05秋冬,0-外出服,4,3.952,0,0,3.952,G01-2 國外採購,25.0483545,121.5623004
PLUS,2008年,2009年,1月,1月-09,PLUS一區,京華城-PLUS,19-CF-Catimini,06秋冬,0-外出服,176,187.271,143.71522,512.5,43.55578,G01-2 國外採購,25.0483545,121.5623004
PLUS,2008年,2009年,1月,1月-09,PLUS一區,京華城-PLUS,19-CF-Catimini,06秋冬,2-配飾類,16,6.85,4.74691,13.7,2.10309,G01-2 國外採購,25.0483545,121.5623004
PLUS,2008年,2009年,1月,1月-09,PLUS一區,京華城-PLUS,19-CF-Catimini,07春夏,2-配飾類,3,1.075,0.78,2.15,0.295,G01-2 國外採購,25.0483545,121.5623004
PLUS,2008年,2009年,1月,1月-09,PLUS一區,京華城-PLUS,19-CF-Catimini,07秋冬,0-外出服,48,82.2,54.66661,180.2,27.53339,G01-2 國外採購,25.0483545,121.5623004
PLUS,2008年,2009年,1月,1月-09,PLUS一區,京華城-PLUS,19-CF-Catimini,07秋冬,2-配飾類,4,3.3,2.46375,6.6,0.83625,G01-2 國外採購,25.0483545,121.5623004
PLUS,2008年,2009年,1月,1月-09,PLUS一區,京華城-PLUS,19-CF-Catimini,08春夏,2-配飾類,1,0.54,0.33194,0.9,0.20806,G01-2 國外採購,25.0483545,121.5623004
PLUS,2008年,2009年,1月,1月-09,PLUS一區,京華城-PLUS,19-CF-Catimini,常年性,9-雜項類,422,0,0,0,0,G01-1 國內採購,25.0483545,121.5623004
PLUS,2008年,2009年,1月,1月-09,PLUS一區,京華城-PLUS,20-GF-il gufo ,07秋冬,0-外出服,0,0,0.05625,0,-0.05625,G01-2 國外採購,25.0483545,121.5623004
PLUS,2008年,2009年,1月,1月-09,PLUS一區,京華城-PLUS,97-LS-Other baby accessar,常年性,4-用品類,1,17.5,11,25,6.5,G01-1 國內採購,25.0483545,121.5623004
PLUS,2008年,2009年,1月,1月-09,PLUS一區,京華城-PLUS,97-LS-Other baby accessar,常年性,4-用品類,18,15.713,7.277265064,17.55,8.435735,G01-2 國外採購,25.0483545,121.5623004
PLUS,2008年,2009年,1月,1月-09,PLUS一區,京華城-PLUS,99-OR-Others,常年性,9-雜項類,5,0.5,0,0,0.5,G02-2 國外生產,25.0483545,121.5623004
PLUS,2008年,2009年,1月,1月-09,PLUS一區,廣三SOGO-CF,19-CF-Catimini,07秋冬,0-外出服,37,49.208,35.11416,116.4,14.09384,G01-2 國外採購,24.1553523,120.6616454
PLUS,2008年,2009年,1月,1月-09,PLUS一區,廣三SOGO-CF,19-CF-Catimini,07秋冬,2-配飾類,2,3.03,2.52845,6.3,0.50155,G01-2 國外採購,24.1553523,120.6616454
PLUS,2008年,2009年,1月,1月-09,PLUS一區,廣三SOGO-CF,19-CF-Catimini,08春夏,0-外出服,1,1.704,1.24844,3.8,0.45556,G01-2 國外採購,24.1553523,120.6616454
PLUS,2008年,2009年,1月,1月-09,PLUS一區,廣三SOGO-CF,19-CF-Catimini,08春夏,2-配飾類,1,0.07,0.02645,0.15,0.04355,G01-2 國外採購,24.1553523,120.6616454
PLUS,2008年,2009年,1月,1月-09,PLUS一區,廣三SOGO-CF,19-CF-Catimini,08秋冬,0-外出服,108,242.788,112.48065,386.3,130.30735,G01-2 國外採購,24.1553523,120.6616454
PLUS,2008年,2009年,1月,1月-09,PLUS一區,廣三SOGO-CF,19-CF-Catimini,08秋冬,2-配飾類,28,19.617,11.94603,33.05,7.67097,G01-2 國外採購,24.1553523,120.6616454
PLUS,2008年,2009年,1月,1月-09,PLUS一區,廣三SOGO-CF,19-CF-Catimini,常年性,9-雜項類,1339,0,0,0,0,G01-1 國內採購,24.1553523,120.6616454
PLUS,2008年,2009年,1月,1月-09,PLUS一區,台中中友-CF,19-CF-Catimini,07春夏,2-配飾類,1,0.3,0.22,0.6,0.08,G01-2 國外採購,24.1522771,120.6847237
PLUS,2008年,2009年,1月,1月-09,PLUS一區,台中中友-CF,19-CF-Catimini,07秋冬,0-外出服,153,242.189,175.21053,578.9,66.97847,G01-2 國外採購,24.1522771,120.6847237
PLUS,2008年,2009年,1月,1月-09,PLUS一區,台中中友-CF,19-CF-Catimini,07秋冬,2-配飾類,9,4.35,3.29624,8.7,1.05376,G01-2 國外採購,24.1522771,120.6847237
PLUS,2008年,2009年,1月,1月-09,PLUS一區,台中中友-CF,19-CF-Catimini,08春夏,0-外出服,7,15.868,8.68325,27.3,7.18475,G01-2 國外採購,24.1522771,120.6847237
PLUS,2008年,2009年,1月,1月-09,PLUS一區,台中中友-CF,19-CF-Catimini,08春夏,2-配飾類,2,0.287,0.20269,0.6,0.08431,G01-2 國外採購,24.1522771,120.6847237
PLUS,2008年,2009年,1月,1月-09,PLUS一區,台中中友-CF,19-CF-Catimini,08秋冬,0-外出服,152,328.607,151.94868,519.7,176.65832,G01-2 國外採購,24.1522771,120.6847237
PLUS,2008年,2009年,1月,1月-09,PLUS一區,台中中友-CF,19-CF-Catimini,08秋冬,2-配飾類,19,18.2,9.62778,26.4,8.57222,G01-2 國外採購,24.1522771,120.6847237
PLUS,2008年,2009年,1月,1月-09,PLUS一區,台中中友-CF,19-CF-Catimini,常年性,9-雜項類,1265,0,0,0,0,G01-1 國內採購,24.1522771,120.6847237
PLUS,2008年,2009年,1月,1月-09,PLUS一區,信義三越A8-CF,19-CF-Catimini,06秋冬,0-外出服,2,1.894,1.77469,7,0.11931,G01-2 國外採購,25.0388485,121.5668016
PLUS,2008年,2009年,1月,1月-09,PLUS一區,信義三越A8-CF,19-CF-Catimini,06秋冬,2-配飾類,11,4.85,2.84072,8.3,2.00928,G01-2 國外採購,25.0388485,121.5668016
